Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
126.6892,1832.821,11098.72,2293.3090882551587,11845.183870386536,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
99.734,2231.421,13787.53,2780.217486848198,14574.325358094793,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
79.44915,2651.407,16840.48,3379.3100377392807,17932.2636075444,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
63.34459,3189.346,20586.3,4116.434074971528,22063.873983152105,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
49.86702,4000.495,25809.4,5023.392182625172,27147.41126935062,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
39.72458,4832.556,31586.9,6139.314290018749,33402.2003203074,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
31.88775,5951.238,38781.62,7512.345898933228,41098.09864256091,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
24.93351,7408.213,48476.0,9201.725279974013,50567.139165583045,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
19.94681,9053.702,59345.12,11280.339256925465,62217.85551761264,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
15.94388,11086.41,72705.45,13837.867846220823,76552.90785849397,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
12.40079,13944.99,91294.49,16984.653424299253,94190.76972095438,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
9.91015,17132.25,111848.6,20856.461354755513,115892.41152047845,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
7.971939,20961.59,136195.7,25620.33746845575,142594.13197091623,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
6.351626,25903.85,167265.5,31481.815112572516,175447.95388907898,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
5.095109,31853.28,204126.6,38693.782710486084,215871.3272306514,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
4.040948,39644.01,251632.9,47567.39441581453,265608.2837522546,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
3.175813,49838.52,312687.8,58485.49459137858,326804.6817650792,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
2.547554,61635.29,381875.8,71919.13530072708,402100.7873504176,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
2.020474,77045.13,470552.5,88447.89944522161,494745.1863742006,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1.605308,96198.0,578387.6,108784.90637099204,608734.9419366622,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1.273777,120456.1,711505.8,133807.57879121628,748988.0442300253,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1.010237,151109.3,875219.7,164595.49843618792,921555.593005351,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.7971939,190704.1,1080979.0,202476.9836807093,1133882.8670790116,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.6334459,239510.5,1325974.0,249086.39870057968,1395130.5444986366,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.5029507,301288.1,1626595.0,306434.66671255603,1716569.932136947,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.3999573,379083.1,1991078.0,376996.0295310201,2112069.256555168,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.3175813,477631.9,2438617.0,463814.79660798056,2598691.9967380683,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.2520161,602790.3,2986054.0,570636.6891521424,3197433.073253056,"(85, 27)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
